gene_id,gene_kmer_AAA,gene_kmer_AAG,gene_kmer_AAC,gene_kmer_AAT,gene_kmer_AGA,gene_kmer_AGG,gene_kmer_AGC,gene_kmer_AGT,gene_kmer_ACA,gene_kmer_ACG,gene_kmer_ACC,gene_kmer_ACT,gene_kmer_ATA,gene_kmer_ATG,gene_kmer_ATC,gene_kmer_ATT,gene_kmer_GAA,gene_kmer_GAG,gene_kmer_GAC,gene_kmer_GAT,gene_kmer_GGA,gene_kmer_GGG,gene_kmer_GGC,gene_kmer_GGT,gene_kmer_GCA,gene_kmer_GCG,gene_kmer_GCC,gene_kmer_GCT,gene_kmer_GTA,gene_kmer_GTG,gene_kmer_GTC,gene_kmer_GTT,gene_kmer_CAA,gene_kmer_CAG,gene_kmer_CAC,gene_kmer_CAT,gene_kmer_CGA,gene_kmer_CGG,gene_kmer_CGC,gene_kmer_CGT,gene_kmer_CCA,gene_kmer_CCG,gene_kmer_CCC,gene_kmer_CCT,gene_kmer_CTA,gene_kmer_CTG,gene_kmer_CTC,gene_kmer_CTT,gene_kmer_TAA,gene_kmer_TAG,gene_kmer_TAC,gene_kmer_TAT,gene_kmer_TGA,gene_kmer_TGG,gene_kmer_TGC,gene_kmer_TGT,gene_kmer_TCA,gene_kmer_TCG,gene_kmer_TCC,gene_kmer_TCT,gene_kmer_TTA,gene_kmer_TTG,gene_kmer_TTC,gene_kmer_TTT,gene_length,gene_gccount,gene_complexity,gene_exon_nonconstit_percent,exon_count,mean_exon_length,median_exon_length,sd_exon_length,mean_exon_complexity,median_exon_complexity,sd_exon_complexity,mean_exon_gccount,median_exon_gccount,sd_exon_gccount,transcript_count,mean_trans_exon_nonconstit_percent,median_trans_exon_nonconstit_percent,sd_trans_exon_nonconstit_percent,mean_distance_between_exons,median_distance_between_exons,sd_distance_between_exons,mean_exons_per_trans,median_exons_per_trans,sd_exons_per_trans,mean_trans_length,median_trans_length,sd_trans_length,mean_trans_gccount,median_trans_gccount,sd_trans_gccount,mean_trans_complexity,median_trans_complexity,sd_trans_complexity,mean_3utr_complexity,median_3utr_complexity,sd_3utr_complexity,mean_5utr_complexity,median_5utr_complexity,sd_5utr_complexity,mean_5utr_length,median_5utr_length,sd_5utr_length,mean_5utr_gccount,median_5utr_gccount,sd_5utr_gccount,mean_3utr_length,median_3utr_length,sd_3utr_length,mean_3utr_gccount,median_3utr_gccount,sd_3utr_gccount,error_level
ENSG00000127074,4675.4106500062235,2213.5793785427504,1696.3879349580004,3185.89929248208,2648.0201911539402,1315.7350324796246,1121.2710496917587,1712.9380611527124,2333.5677934544124,177.9138565931564,897.8443460631433,1650.8750879225424,2710.08316438411,1952.9148909760363,1435.7234473912865,3099.011129959842,2304.6050726136664,1431.5859158426085,802.6811204435468,1311.5975009309466,1286.7723116388786,802.6811204435468,682.6927055318815,877.1566883197528,1158.5088336298606,99.30075716827335,810.956183540903,1141.9587074351487,1228.8468699573866,1183.3340229219286,893.7068145144652,1460.5486366833545,2039.8030534982743,1721.2131242500684,1319.8725640283026,2056.3531796929865,136.53854110637585,107.57582026562946,115.85088336298557,186.1889196905125,1568.1244569489825,86.88816252223918,868.8816252223966,1472.9612313293885,1551.5743307542705,1580.5370515950165,1410.8982580992185,2019.1153957548843,2751.45847987089,1427.4483842939305,1241.2594646034206,2643.8826596052622,1779.1385659315604,1423.3108527452525,1290.9098431875566,1994.2902064628163,2077.0408374363765,182.05138814183445,1419.1733211965745,2296.3300095163104,2573.5446232777363,1770.8635028342044,2234.2670362861404,4340.270594563269,24169,8634,995.393287382069,100.0,15,599.6,167.0,929.8643372633912,744.4086103391021,747.4361434323541,157.2121005301322,200.13333333333335,68.0,324.2291664563081,4,100.0,100.0,0.0,4596.64705882353,3527.0,3790.840703939835,5.25,6.0,2.217355782608345,2401.75,1511.5,1811.6403938604003,808.25,482.5,660.5307840416423,950.3780481819932,941.7550677666364,18.54039235492983,451.74966413770846,451.47842248537415,521.6357684471676,407.4946227906901,404.7177274345696,470.5561105740943,135.75,127.5,157.32847803242743,48.0,45.0,55.641710972974224,380.0,368.5,439.18788690035615,98.75,96.0,114.11507350039258,high
ENSG00000213930,2883.0504533829203,1472.525769200961,1185.77075098814,1340.7734635356107,2162.2878400372024,2534.2943501511213,1937.5339068433732,1588.777803611564,1472.525769200961,271.2547469580718,1364.0238704177314,1534.5268542199492,1054.0184453227898,1449.2753623188403,1170.270479733393,1457.0254979462138,1464.7756335735874,2743.5480120902007,1015.2677671859224,1333.0233279082372,2131.287297527709,2309.5404169572953,2325.040688212042,1573.277532356817,1782.5311942959024,488.25854452452927,2038.2856699992292,1929.7837712159996,883.5154615205741,1891.033093079132,1131.5198015965252,999.7674959311755,1511.2764473378286,2828.799503991307,1519.0265829652021,1278.7723785166224,348.7561032318066,558.0097651708903,511.5089514066497,255.75447570332486,2301.790281329922,519.2590870340232,2030.5355343718556,2441.2927226226416,1185.77075098814,2774.548554599694,2239.7891963109355,1798.0314655506495,1023.0179028132958,1178.0206153607664,922.2661396574413,1178.0206153607664,1914.2834999612526,2945.051538401907,1464.7756335735874,1488.026040455708,1573.277532356817,395.2569169960475,1860.0325505696378,2092.5366193908426,1178.0206153607664,1697.2797023947935,1379.5241416724784,2673.796791443841,12903,6472,991.3285282537736,100.0,92,232.73913043478265,134.0,255.25014103020365,715.6832993160078,709.9341209047377,121.40645855467955,132.5217391304348,85.0,139.99014708349534,29,100.0,100.0,0.0,309.87218045112775,170.0,723.835369838543,5.586206896551724,5.0,2.427774427320368,1048.7931034482758,890.0,503.4796335298086,601.3793103448276,526.0,269.4477704216936,916.6688799845417,915.4960278041137,23.121551366706804,205.99720582408452,0.0,372.88101007788873,119.81162322330394,0.0,245.25835684854007,19.10344827586207,0.0,60.72146291973954,12.379310344827585,0.0,39.622697132815404,120.48275862068965,0.0,242.39174618928277,66.10344827586206,0.0,134.89740673870486,high
ENSG00000154438,4291.085020492403,1987.6120920772712,1448.3374934516553,3049.212659085984,2144.772117962451,1357.4312039690515,1066.2229207112189,1816.5850050845759,1889.0018797571586,172.56787156019823,1004.5915380111485,1705.6485162244492,2627.0376875905017,1876.6756032171445,1392.869249021592,3281.8711287787496,1973.7450309697554,1314.2892360790022,754.9844380758634,1434.4704323441395,1243.4131459739212,795.0448368309092,815.075036208432,1001.509968876145,1164.8331330313315,141.75218021016303,821.2381744784391,1113.9872423037734,1468.3676928291782,1209.5158854888825,784.2593448583968,1816.5850050845759,1725.678715601972,1533.080644664252,1203.3527472188755,1953.7148315922325,147.91531848017007,154.0784567501771,154.0784567501771,194.13885550522286,1446.7967088841535,140.21139564266127,865.9209269359901,1431.388863209136,1425.225724939129,1627.0685032818594,1255.7394225139353,2155.5576099349632,2785.738498043183,1550.0292749067714,1365.1351268065603,2741.055745585632,1941.3885550522184,1548.4884903392697,1206.434316353879,2266.49409879509,1915.1952174046885,195.67964007272462,1192.5672552463632,2212.5666389325283,2921.327539983338,2249.5454685525706,2081.5999506948788,5445.132661551221,64902,22889,998.3668652593013,100.0,37,176.86486486486484,114.0,225.80881320293972,697.0002041088861,682.5159755456581,80.72549587192469,66.8918918918919,42.0,73.05887419813625,6,100.0,100.0,0.0,5993.732142857142,1874.0,9714.275994153368,10.333333333333334,11.5,3.6696957185394363,1993.3333333333333,2309.0,1041.3634652063931,722.8333333333334,835.5,358.20687691146674,927.6946535250828,953.6401559436522,64.29368242466064,293.447938910699,0.0,455.1923208010146,296.40296105618233,270.22691339477416,327.2212812189061,36.33333333333333,23.5,44.54510822376198,19.166666666666668,16.5,21.43284084452331,217.16666666666669,0.0,379.45983538006584,67.66666666666666,0.0,125.81361876468965,high
ENSG00000204348,966.5726943213851,1409.5851792186866,1167.9420056383403,684.6556584776479,1892.871526379379,2939.9919452275462,1933.14538864277,684.6556584776479,1087.3942811115583,966.5726943213851,2174.7885622231165,1047.1204188481672,684.6556584776479,1369.3113169552955,1006.8465565847762,402.73862263391055,1490.1329037454686,2658.074909383809,1530.4067660088597,1006.8465565847762,2577.527184857027,2698.3487716472,2456.705598066854,1490.1329037454686,1570.6806282722507,805.477245267821,2738.622633910591,2295.6101490132896,765.20338300443,1691.5022150624238,1208.2158679017314,805.477245267821,1208.2158679017314,2698.3487716472,1772.049939589206,1167.9420056383403,604.1079339508658,1248.4897301651224,926.2988320579941,886.0249697946031,2738.622633910591,1248.4897301651224,4027.3862263391043,3463.5521546516297,805.477245267821,3060.8135320177194,3020.5396697543283,2013.6931131695521,563.8340716874748,684.6556584776479,805.477245267821,604.1079339508658,1610.9544905356418,2335.8840112766807,2094.2408376963344,1369.3113169552955,1449.8590414820776,644.3817962142568,2537.253322593636,2094.2408376963344,402.73862263391055,1288.7635924285134,1530.4067660088597,805.477245267821,2483,1458,957.6920042869078,100.0,47,363.2127659574468,233.0,348.3710500732512,781.407290605325,794.2321454559451,125.32320747460965,215.55319148936172,140.0,209.86484351587046,15,100.0,100.0,0.0,686.4561403508771,533.0,432.1368446525541,4.8,5.0,1.8593393604027362,1416.6666666666667,1474.0,438.98139672048364,833.7333333333333,882.0,258.3678072235855,934.5420435888233,941.0909994193945,17.58197945362402,208.33793049068655,0.0,313.95388278231945,223.07854967752237,0.0,383.04027986448006,89.93333333333332,0.0,157.51846452612043,55.53333333333334,0.0,98.25540091783154,45.4,0.0,116.38163821791527,22.333333333333336,0.0,63.751377202677716,high
ENSG00000054690,2722.332717715542,1894.8003977837916,1157.8349197329069,1571.6010796988253,2074.158261116654,2308.5665577496766,1832.646682767452,1580.4801818440167,1775.820429038227,314.32021593976464,1424.2079840886483,1521.8781076857535,1251.9534024719355,1615.9965904247822,1207.5578917459786,1518.326466827677,1681.7019462991984,2120.3295922716434,1122.3185111521414,1173.8173035942514,1917.8860633612892,1958.7299332291695,1733.2007387413084,1475.7067765307584,1605.3416678505525,332.07842023014683,1845.0774257707199,1859.283989203026,996.2352606904254,1814.8884784770692,1104.5603068617586,1292.797272339816,1587.5834635601698,2656.627361841134,1766.9413268930357,1534.3088506890215,248.61486006535054,431.52436425628713,340.95752237533793,300.1136525074589,2367.168631907932,376.4739309561023,1962.281574087246,2406.2366813467693,1175.5931240232896,2727.660179002656,2212.672254581622,1885.9212956386002,1354.9509873561556,1124.0943315811796,989.1319789742728,1314.1071174882752,1857.5081687739878,2384.9268361983127,1734.9765591703467,1852.180707486873,1798.9060946157247,298.33783207842066,1880.5938343514854,2214.44807501066,1358.5026282142321,1671.0470237249688,1667.4953828668922,2708.1261542832376,56312,27039,998.1478437695462,100.0,85,307.1176470588236,142.0,530.3561115345206,717.501390221181,716.9285457412376,125.27010654708664,152.24705882352941,74.0,232.96627110676204,16,100.0,100.0,0.0,1012.7685185185187,728.0,1618.3650374725946,7.75,4.0,8.465616732800196,1950.0625,692.5,1974.1181480600394,991.0,362.5,1002.1144312568966,914.9618148683977,901.7934330230211,58.30187675665612,226.4900306609282,0.0,405.7245442391248,43.9118734266508,0.0,175.64749370660329,8.25,0.0,33.0,6.0,0.0,24.0,284.9375,0.0,652.6598367449923,129.1875,0.0,289.50077000473306,high
ENSG00000117481,2854.7405509288733,1677.6105060858492,1012.9724535554088,1665.598975016022,1885.8103779628548,1977.8987828315303,1805.7335041640065,1729.6604740551006,1249.199231262011,248.23830877642573,1393.3376040999378,1725.6566303651582,1305.2530429212047,1321.2684176809744,1213.1646380525292,1809.737347853949,1453.395259449074,2194.1063420884125,976.9378603459281,1137.0916079436233,1725.6566303651582,1521.460602178095,1705.6374119154461,1309.2568866111471,1533.4721332479223,500.4804612427942,1989.9103139013575,1757.6873798846975,1016.9762972453511,1597.533632287001,1193.1454196028171,1277.2261370916078,1569.506726457404,2186.098654708528,1569.506726457404,1481.422165278671,364.34977578475406,548.526585522102,544.5227418321597,320.3074951953881,2190.1024983984703,616.5919282511211,2122.037155669453,2626.5214606021686,1237.1877001921837,2622.5176169122265,2390.2946828955796,2061.9795003203203,1333.2799487508016,1341.2876361306865,1057.014734144775,1365.310698270341,1785.7142857142944,2214.1255605381234,1725.6566303651582,1725.6566303651582,1837.7642536835458,412.39590006406235,2049.9679692504938,2198.1101857783547,1537.4759769378647,1909.8334401025093,1701.6335682255037,3579.436258808409,24976,11825,995.1029622044331,100.0,31,504.3548387096773,283.0,724.2293627660184,802.47395667616,810.6807401843225,94.46538485985528,256.7741935483871,160.0,339.9331022105594,9,100.0,100.0,0.0,3626.1176470588234,3120.0,2782.8380299419628,4.777777777777778,5.0,1.6414763002993507,1953.5555555555557,2087.0,1389.235861104146,1003.7777777777778,1088.0,668.3307148743386,931.9940483592088,949.956261187666,40.37613700907701,702.6631435185947,876.4703911315411,401.14261658685615,342.555536832832,179.23213643530943,366.51629156136744,162.33333333333331,8.0,300.99875415024565,94.77777777777777,5.0,174.52061323650122,1047.3333333333335,537.0,1253.391698552372,508.0,295.0,569.1772571001059,high
ENSG00000185189,989.0258772524033,1192.2503725782396,921.284378810458,758.704782549789,1530.9578647879666,2519.9837420403774,2113.534751388698,745.1564828613999,1138.0571738246833,555.4802872239528,2005.1483538815844,1151.6054735130724,419.997290340062,1178.7020728898506,934.832678498847,704.5115837962327,1097.412274759516,2221.9211488958126,1503.8612654111885,677.4149844194545,2194.824549519034,3495.4613196044074,3075.464029264339,1558.0544641647448,2005.1483538815844,1354.8299688389086,3089.0123289527282,2303.2109470261485,447.0938897168402,1788.3755588673591,961.9292778756252,609.6734859775091,1097.412274759516,2939.981032380446,1937.406855439639,1368.3782685272977,596.12518628912,1476.7646660344103,1300.6367700853523,379.3523912748948,2885.7878336268886,1341.2816691505195,4592.873594363941,3847.7171115025294,650.3183850426764,3509.0096192927967,3102.5606286411175,1679.9891613602465,663.8666847310654,555.4802872239528,487.7387887820074,433.5455900284511,1192.2503725782396,2831.5946348733314,2262.5660479609805,1124.5088741362943,1314.1850697737414,501.2870884703965,2980.625931445614,1639.3442622950793,623.2217856658982,934.832678498847,1436.119766969243,1043.2190760059598,7381,4510,984.3374254762151,100.0,52,349.0384615384616,103.0,618.4525902078846,697.2443994848968,669.1333093584884,135.23120177041065,203.0,69.0,332.74762266942923,10,100.0,100.0,0.0,532.8787878787878,260.0,553.5161497326364,10.9,11.5,5.546770832355224,2303.9,2164.0,1166.6799475434557,1358.7,1300.5,632.082281915188,948.281103207326,952.0231203361602,21.4038315300784,179.85708294901255,0.0,379.8776059295849,153.06119878151273,0.0,324.20176322502186,48.0,0.0,111.63432367431722,34.20000000000001,0.0,77.79860038729632,236.10000000000002,0.0,613.410221629865,128.8,0.0,325.2994517876311,high
ENSG00000011485,2133.1651735235064,1485.1700443593952,906.7582847699479,1285.11785683222,1909.1937027050383,2509.350265286564,1765.6780029572822,1648.2560668000272,1643.9071062016103,419.6746977472374,1415.5866747847256,1293.8157780290537,948.0734104549101,1409.0632338871003,1043.7505436200847,1574.3237366269407,1332.9564234148054,2409.3241715229765,1122.031834391588,1102.4615116987122,1948.33434809079,2694.1810907192803,2252.76158997997,1489.519004957812,1778.7248847525327,534.9221536052876,2024.4411585630849,1907.0192224058299,876.3155605810283,2157.084456814799,1226.4068887535925,1306.8626598243043,1256.8496129425105,2839.871270766245,1913.5426633034551,1561.2768548316901,356.6147690701914,652.3440897625487,513.1773506132022,413.15125684961197,2307.1235974601805,593.6331216839181,2257.1105505783867,2354.962164042766,841.5238757936917,2733.321736105032,2163.6078977124243,1833.0868922327434,1089.4146299034617,1098.1125511002954,828.4769939984404,1026.3547012264173,1752.6311211620316,2528.92058797944,1713.49047577628,2015.7432373662512,1841.784813429577,387.0574932591102,1815.691049839076,2015.7432373662512,1376.446029398974,1711.3159954770715,1626.511263807943,3022.5276158997526,45988,23341,997.6357697077714,100.0,52,330.98076923076917,151.0,432.30315662827314,748.9475044540353,731.4319278160029,113.2750017079616,186.07692307692307,89.0,225.32624244735666,15,100.0,100.0,0.0,2176.6363636363635,926.0,4343.986090620271,6.133333333333334,5.0,4.015446366695678,1479.2,1235.0,1090.7885221251643,831.2666666666667,749.0,601.0888295022467,921.6347317336155,934.5561887373556,37.9093562381683,172.93767325878053,0.0,358.0236309766756,98.81671355210648,0.0,262.3832412527046,27.33333333333333,0.0,81.7886358388557,17.533333333333335,0.0,50.495921570341665,96.06666666666666,0.0,199.5854513258729,56.53333333333334,0.0,119.29906398068117,high
ENSG00000187889,3991.357180379026,2336.13828511386,1486.7235586214963,2669.164362245055,2485.8017900150817,1759.2895443687542,1277.5911113754184,1747.395755899783,1889.130068488357,164.53074048744685,1036.7418948787506,1640.3516596790416,2250.8994677528995,2081.412982070059,1371.7502700881075,2706.828025730131,2269.7312994954373,1709.7320924147073,916.8128611499449,1496.6350490123057,1595.7499529203994,1039.7153419959934,916.8128611499449,1114.0515199270637,1354.9007364237316,92.17686063453372,895.9987313292428,1298.4052411961181,1285.520303688066,1563.0420346307285,862.299664000487,1579.8915682951044,1885.1654723320332,1773.1656309158873,1168.5647170765153,1978.3334820056414,132.81397123685502,123.893629885126,93.16800967361473,176.42452895641878,1572.9535250215379,107.04409622074886,1058.5471737385312,1627.4667221709894,1440.1395537846922,1847.5018088469576,1471.8563230352822,2034.8289772332548,2337.129434152941,1451.0421932145825,1158.653226685706,2266.7578523781945,2178.545587899991,1743.4311597434591,1353.9095873846506,2251.8906167919804,1989.2361214355317,162.54844240928486,1374.7237172053503,2228.103039854038,2237.0233812057663,2035.8201262723358,2048.705063780388,3802.047713914567,100893,38828,999.1039201328604,100.0,47,171.0212765957447,90.0,232.7801247829957,639.1459706406113,633.1030542391852,141.13631659139503,67.85106382978724,29.0,91.05707209919746,5,100.0,100.0,0.0,5292.104166666666,2891.0,6573.962014142348,10.6,14.0,7.797435475847172,1709.6,1904.0,1049.0604367718763,681.4,660.0,466.17839932798256,932.1092564393942,947.9388549245253,32.271625724626595,182.2591680728835,0.0,407.5438893335269,125.4624955047166,0.0,280.5426685753081,16.2,0.0,36.2243012354966,9.4,0.0,21.019038988498025,173.4,0.0,387.73418729846355,51.2,0.0,114.48668044798924,high
ENSG00000140553,1931.9227230910856,1622.480555323249,915.7815505561631,978.5063142928867,1915.1961194279593,2550.8070586267586,2099.1887597223485,1459.3961696077677,1392.4897549552625,485.071506230661,1409.2163586183888,1216.8604164924363,631.429288283016,1421.7613113657335,999.4145688717946,1112.319143597897,1405.0347077026072,2488.082294890035,1103.9558417663338,1200.13381282931,2023.9190432382802,2751.526302584274,2362.6327674165877,1793.9282428702936,1760.475035544041,689.9724011039581,2454.6290875637824,2258.0914945220484,890.6916450614737,2237.1832399431405,1271.2218783975968,1116.5007945136786,1325.5833403027573,2885.3391318892845,1609.9356025759043,1250.313623818689,510.16141172535043,794.5136739984974,698.3357029355212,439.07334615706367,2324.9979091745536,848.8751359036579,2412.8125784059666,2751.526302584274,899.0549468930368,3232.416157899155,2345.9061637534614,1681.023668144191,786.1503721669343,1028.6861252822655,869.7833904825658,735.9705611775554,1747.9300827966963,2835.1593208999057,2003.0107886593723,1823.1997992807646,1597.3906498285596,418.1650915781558,2061.5539014803144,1931.9227230910856,999.4145688717946,1517.9392824287097,1392.4897549552625,2283.181400016738,23914,12871,995.181796909104,100.0,64,223.0625,153.0,199.52704992254473,717.3188910335753,731.5014548936898,125.10900475979886,130.75,89.0,113.66352460396794,15,100.0,100.0,0.0,922.9450549450551,307.0,1099.4945137818497,7.066666666666666,5.0,6.169819014093255,1403.6666666666667,855.0,1090.2305566560985,824.5333333333333,498.0,653.6130207947061,919.1959463415366,911.2958403644176,34.462912576957365,113.42625609857305,0.0,299.3311315395615,93.53536400600092,0.0,259.32640056335487,58.33333333333333,0.0,215.1051791455475,38.06666666666667,0.0,139.8716077932425,50.26666666666667,0.0,132.6533972784859,29.466666666666665,0.0,77.76233633566416,high
ENSG00000105971,4612.908184951141,2280.6811296696046,1673.8861106337665,2928.6224577460766,2464.2569700039016,1579.3852470134493,1290.0046120038655,1605.6103670611928,2379.2514084697937,224.7221493746685,1105.5244571852559,1706.8935893145472,2460.1875548240773,1958.293015979123,1369.584286631501,2779.8627250613877,2192.9626246822804,1473.5804523380702,930.5396044528748,1338.8375941617328,1415.7043253361535,965.3557121024741,935.0611768749006,926.0180320308489,1368.6799721470961,148.75973268463844,972.1380707355129,1175.156672484437,1186.0084462972964,1241.1716298459983,810.2657780269863,1394.9050921948397,2241.3434495979695,1834.401931615645,1514.7267613784954,2001.7001112305607,159.61150649749987,198.9491865691226,166.39386513053827,187.19309827185603,1781.4995342779555,181.31505412322275,1058.047946753996,1524.6742207069499,1439.6686591728846,1637.7135312575685,1559.942485598743,1901.7733607038138,2448.88362376901,1350.5936824589971,1297.2391278791051,2298.31526211551,1896.347473797384,1498.4491006592064,1273.274794042374,1913.529449001078,2062.7413389279022,157.35072028648707,1409.8262811875213,2132.3735542271183,2309.6191931705775,1744.4226404173526,2022.4993443718745,3899.8562139974806,221162,83741,999.7298203576948,100.0,47,224.23404255319147,135.0,389.5544396160912,699.834783527303,709.9341209047377,112.68730774943867,97.87234042553193,59.0,142.79182430335985,15,100.0,100.0,0.0,23116.358024691355,5404.0,40928.67162280881,6.4,6.0,3.6606010435446255,1126.3333333333333,971.0,711.1432110810499,490.06666666666666,405.0,293.8406921802227,917.2188017508399,921.7075726092983,27.35186766879737,180.47496613592565,0.0,374.26815314692453,88.50593063500575,0.0,242.508253834954,29.06666666666667,0.0,100.98052617542979,22.93333333333333,0.0,79.34325668229397,243.33333333333334,0.0,644.8412503052499,84.93333333333332,0.0,216.46658160644785,high
ENSG00000101294,2721.431271261082,1658.3721809247495,1127.63008693461,1362.2905379866302,2011.1503086808066,2453.6978707319317,1960.7534332870841,1559.1533324933584,1715.0686657426872,281.9075217336518,1578.0521607660044,1538.6796018646587,959.1155348368459,1367.0152450547916,1223.6991306538935,1448.9101675695906,1439.4607534332677,2201.7134937633195,1075.6583091848338,1072.5085044727261,1699.319642182149,1959.1785309310303,2082.0209147032288,1445.760362857483,1899.332241400985,480.3452185964482,2094.6201335516594,1762.315736424302,1015.8120196547877,1870.983998992016,1130.7798916467177,1189.0512788207093,1584.3517701902197,2984.439964722071,1976.5024568476224,1576.4772584099505,338.6040065515936,494.51933980093366,455.14678089958517,362.2275418924027,2554.4916215193766,552.7907269749294,2233.211540884396,2500.9449414135465,1055.184578556134,2713.556759480813,2296.207635126549,1737.1172987274408,1124.4802822225024,1140.2293057830407,935.4919994960368,987.4637772458168,1740.2671034395485,2277.308806853903,1738.6922010834946,1839.4859518709395,1952.878921506815,335.45420183948573,1935.554995590223,2000.1259921884298,1157.5532316996328,1644.198059720265,1573.3274536978429,2812.775607912204,63496,31644,998.200082865455,100.0,73,242.10958904109583,117.0,494.76033933511235,688.3465876459103,686.7420806573961,143.2815771144214,131.83561643835614,60.0,250.17410680134498,25,100.0,100.0,0.0,4149.10447761194,3994.0,3769.887298665765,6.36,6.0,3.426368339802363,1051.6,757.0,913.5176973290298,570.44,423.0,486.978017984385,906.5010458594476,909.2752287449844,33.95349089680411,177.85158785842637,0.0,364.13884493876117,130.76776674320175,0.0,269.2802450791971,19.919999999999998,0.0,43.87189685132538,13.320000000000004,0.0,29.18721181156797,277.68,0.0,812.0562234229842,144.64000000000004,0.0,409.71198013563964,high
ENSG00000157379,1970.55002165439,1754.0060632308318,909.4846253789535,1559.1165006496294,2013.8588133391017,2306.1931572109106,1613.252490255519,1548.2893027284515,1504.9805110437399,324.81593763534016,1342.5725422260712,1591.5980944131632,1136.8557817236908,1277.6093546990037,1136.8557817236908,1916.4140320485005,1504.9805110437399,1970.55002165439,1061.0653962754454,1071.8925941966233,1710.6972715461202,1624.079688176697,1764.8332611520098,1440.0173235166724,1710.6972715461202,400.60632308358635,1775.6604590731877,1569.9436985708073,996.1022087483777,1970.55002165439,1201.8189692507583,1494.153313122562,1504.9805110437399,2631.009094846255,1743.178865309654,1494.153313122562,238.19835426591598,389.7791251624083,519.7055002165446,411.4335210047644,2219.5755738414855,433.0879168471204,2262.884365526198,2728.453876136858,1028.5838025119117,2349.501948895623,2739.281074058036,2078.8220008661697,1223.4733650931141,1126.028583802513,1050.2381983542675,1342.5725422260712,1645.7340840190527,2219.5755738414855,1559.1165006496294,2262.884365526198,1938.0684278908564,400.60632308358635,2262.884365526198,2306.1931572109106,1569.9436985708073,2089.649198787348,1829.7964486790772,3204.8505846686962,9236,4437,987.8576285829105,100.0,36,303.1944444444445,177.5,346.73982172264834,759.5668833486008,755.2562089840546,111.85469453265148,159.77777777777774,108.0,158.69199477714434,11,100.0,100.0,0.0,1379.2272727272727,780.0,1229.9992222277058,5.0,5.0,2.898275349237888,1226.4545454545455,1181.0,699.9937662060089,652.4545454545455,620.0,346.1893596390171,920.3729970297903,930.6150152000338,29.460410934985724,231.2064892395645,0.0,397.05344588634705,215.32456981344382,0.0,368.9894322713805,66.63636363636364,0.0,116.281789397371,41.0,0.0,71.54718722633336,137.45454545454544,0.0,301.89977265190635,70.0,0.0,160.45123869886453,high
ENSG00000203965,4523.33644215563,1930.1731478852917,1388.8325696443576,3122.338915696787,2080.207615262929,1473.9872673451787,1113.0935485178893,1782.166173310055,1782.166173310055,200.72178743765465,1031.9938364218692,1678.7640403876294,2872.957301001525,1836.9084789748686,1273.265479907529,3410.242893637658,1901.7882486516846,1407.080004865962,746.1173512833984,1451.6848465187732,1273.265479907529,833.29954178662,873.84939783463,1042.1313004338717,1080.6536636794813,162.19942419204403,869.794412229829,1246.9080734763224,1437.4923969019696,1220.550667045116,770.4472649122044,1721.34138923804,1749.726288471647,1528.7295730099922,1092.8186204938843,1772.0287092980525,184.50184501845018,178.4193666112485,182.47435221604962,178.4193666112485,1463.8498033331762,180.44685941364907,786.6672073314085,1380.7225984347556,1425.3274400875666,1672.681561980428,1271.2379871051285,2057.9051944365233,2789.8300961031046,1581.4443858724053,1465.8772961355767,3047.3216820079683,1968.6955111309012,1536.8395442195942,1190.1382750091084,2147.1148777421454,1818.661043753264,180.44685941364907,1123.2310125298918,2120.757471310939,3148.6963221279934,2112.647500101337,1928.1456550828912,5190.381574145545,49322,17335,997.6880703569591,100.0,34,247.5,153.5,461.83003891960607,725.6388608921045,725.2074319149937,100.16933110917398,88.6764705882353,57.0,155.384512427453,6,100.0,100.0,0.0,3771.6551724137926,2698.0,3059.79065899079,5.833333333333334,4.5,4.355073669487885,1427.3333333333333,861.0,1370.591502478644,512.0,354.5,451.0206203711755,905.3302036317119,910.3367551274023,55.253062791132955,123.16464760169981,0.0,301.6905409738684,134.64267810262268,0.0,329.8058589532315,41.0,0.0,100.42907945411031,22.333333333333332,0.0,54.705270922157645,29.5,0.0,72.25994741210376,6.166666666666667,0.0,15.10518674716293,high
